Name,Country,Industry,Is_AI_Startup,Revenue Year 1,Revenue Year 2,Revenue Year 3,Growth_Y1_to_Y2,Growth_Y2_to_Y3,Total_Growth_3Year,Innovation_Speed_Score,Current Status,Status_Score,Competitive_Advantage_Score,Startup_Age_Years,High_Advantage
Quantum BioTech Point 467,India,BioTech,0,304.0,912.0,12.5,200.0,-98.62938596491229,-95.88815789473685,50.685307017543856,Successful,2,1.0371287128712872,5,1
Zenith Cybersecurity Hub 468,Germany,Cybersecurity,0,461.0,931.0,13.6,101.95227765726682,-98.53920515574652,-97.04989154013015,1.706536250760152,Successful,2,1.0403960396039604,2,1
Quantum BioTech Network 469,Israel,BioTech,0,316.0,964.0,11.4,205.06329113924048,-98.81742738589212,-96.39240506329114,53.12293187667418,Successful,2,1.033861386138614,12,1
Prime SaaS Labs 470,South Korea,SaaS,0,416.0,1.5,13.3,-99.63942307692307,786.6666666666667,-96.80288461538461,200.18028846153845,Failed,0,0.039504950495049505,13,0
Apex SaaS Solutions 471,Singapore,SaaS,0,47.0,1.7,6.6,-96.38297872340425,288.2352941176471,-85.95744680851064,95.92615769712141,Failed,0,0.019603960396039604,5,0
Core Cybersecurity Nexus 472,UK,Cybersecurity,0,497.0,243.0,14.4,-51.10663983903421,-94.07407407407408,-97.102615694165,-72.59035695655415,Failed,0,0.042772277227722776,11,0
Quantum E-commerce Technologies 473,Singapore,E-commerce,0,29.0,1.4,14.5,-95.17241379310344,935.7142857142858,-50.0,202.41379310344828,Successful,2,1.043069306930693,2,1
Prime E-commerce Nexus 474,France,E-commerce,0,23.0,890.0,3.2,3769.5652173913045,-99.64044943820224,-86.08695652173914,200.17977528089887,Failed,0,0.009504950495049505,14,0
Smart FinTech Point 475,Canada,FinTech,0,386.0,1.7,10.3,-99.55958549222798,505.8823529411765,-97.33160621761657,200.220207253886,Acquired,1,0.5305940594059406,13,0
Elite PropTech Flow 476,Israel,PropTech,0,142.0,210.0,2.3,47.88732394366197,-98.9047619047619,-98.38028169014083,-25.508718980549965,Acquired,1,0.5068316831683168,6,0
Global E-commerce Solutions 477,Brazil,E-commerce,0,286.0,1.1,5.8,-99.6153846153846,427.27272727272714,-97.97202797202796,163.82867132867128,Successful,2,1.0172277227722772,14,1
Smart HealthTech Network 478,Germany,HealthTech,0,12.0,478.0,10.6,3883.3333333333335,-97.78242677824267,-11.66666666666667,201.10878661087867,Successful,2,1.0314851485148515,7,1
NextGen SaaS Point 479,UAE,SaaS,0,219.0,606.0,6.9,176.7123287671233,-98.86138613861387,-96.84931506849314,38.925471314254715,Failed,0,0.020495049504950496,12,0
Elite SaaS Nexus 480,Australia,SaaS,0,196.0,1.4,1.6,-99.28571428571429,14.285714285714299,-99.18367346938776,-42.5,Successful,2,1.0047524752475248,14,0
Smart Logistics Labs 481,Japan,Logistics,0,43.0,1.6,6.1,-96.27906976744185,281.25,-85.81395348837208,92.48546511627907,Successful,2,1.0181188118811881,3,1
Quantum CleanTech Nexus 482,France,CleanTech,0,164.0,545.0,8.5,232.3170731707317,-98.44036697247707,-94.8170731707317,66.93835309912731,Successful,2,1.0252475247524753,3,1
Quantum BioTech Labs 483,USA,BioTech,0,45.0,1.2,7.6,-97.33333333333333,533.3333333333333,-83.11111111111111,201.33333333333334,Successful,2,1.0225742574257426,14,1
Zenith AgriTech Nexus 484,Germany,AgriTech,0,233.0,189.0,3.7,-18.88412017167382,-98.04232804232805,-98.41201716738198,-58.46322410700094,Successful,2,1.010990099009901,10,0
Elite AgriTech Hub 485,UAE,AgriTech,0,162.0,408.0,9.2,151.85185185185185,-97.74509803921569,-94.320987654321,27.05337690631808,Successful,2,1.0273267326732674,3,1
Nova E-commerce Systems 486,UAE,E-commerce,0,378.0,1.1,13.6,-99.70899470899471,1136.3636363636363,-96.4021164021164,200.14550264550263,Successful,2,1.0403960396039604,13,1
Zenith HealthTech Technologies 487,Japan,HealthTech,0,267.0,1.6,14.7,-99.4007490636704,818.75,-94.49438202247191,200.2996254681648,Successful,2,1.0436633663366337,10,1
Global PropTech Network 488,India,PropTech,0,252.0,1.4,12.6,-99.44444444444444,800.0,-95.0,200.27777777777777,Successful,2,1.0374257425742575,12,1
Elite FinTech Flow 489,South Korea,FinTech,0,51.0,1.7,7.4,-96.66666666666666,335.29411764705884,-85.49019607843138,119.31372549019609,Acquired,1,0.521980198019802,6,0
Quantum AI/ML Systems 490,Canada,AI/ML,1,48.0,1.4,6.8,-97.08333333333333,385.7142857142858,-85.83333333333334,144.31547619047623,Successful,2,1.0201980198019802,12,1
Global BioTech Labs 491,Japan,BioTech,0,381.0,1.6,9.8,-99.5800524934383,512.5,-97.42782152230971,200.20997375328085,Successful,2,1.0291089108910891,4,1
Quantum SaaS Network 492,UAE,SaaS,0,448.0,1.3,9.7,-99.70982142857142,646.153846153846,-97.83482142857143,200.14508928571428,Successful,2,1.0288118811881188,10,1
Zenith PropTech Solutions 493,USA,PropTech,0,68.0,348.0,4.7,411.7647058823529,-98.64942528735632,-93.08823529411764,156.5576402974983,Successful,2,1.013960396039604,4,1
Zenith Cybersecurity Flow 494,Israel,Cybersecurity,0,69.0,1.8,4.3,-97.3913043478261,138.88888888888889,-93.76811594202898,20.748792270531396,Acquired,1,0.5127722772277228,13,0
Elite FinTech Systems 495,India,FinTech,0,0.0,710.0,9.5,0.0,-98.66197183098592,0.0,-49.33098591549296,Successful,2,1.0282178217821782,7,1
NextGen E-commerce Hub 496,UAE,E-commerce,0,439.0,1.7,6.1,-99.6127562642369,258.8235294117647,-98.61047835990888,79.6053865737639,Successful,2,1.0181188118811881,8,1
Zenith AI/ML Labs 497,UAE,AI/ML,1,413.0,1.2,6.7,-99.70944309927361,458.33333333333337,-98.3777239709443,179.3119451170299,Successful,2,1.01990099009901,2,1
Smart BioTech Nexus 498,Canada,BioTech,0,204.0,682.0,4.9,234.31372549019608,-99.28152492668622,-97.59803921568627,67.51610028175493,Failed,0,0.014554455445544554,13,0
Global PropTech Nexus 499,USA,PropTech,0,32.0,485.0,5.0,1415.625,-98.96907216494846,-84.375,200.51546391752578,Successful,2,1.0148514851485149,2,1
NextGen AI/ML Solutions 500,Australia,AI/ML,1,221.0,1.5,13.2,-99.3212669683258,780.0,-94.02714932126698,200.3393665158371,Failed,0,0.03920792079207921,8,0
NextGen BioTech Flow 501,France,BioTech,0,34.0,275.0,10.1,708.8235294117646,-96.32727272727271,-70.29411764705881,201.83636363636364,Acquired,1,0.53,13,0
Apex Logistics Hub 502,Canada,Logistics,0,486.0,1.0,12.4,-99.79423868312757,1140.0,-97.4485596707819,200.10288065843622,Successful,2,1.0368316831683169,4,1
Zenith EdTech Systems 503,UK,EdTech,0,388.0,113.0,9.1,-70.87628865979381,-91.94690265486726,-97.65463917525773,-81.41159565733054,Successful,2,1.027029702970297,9,1
Prime BioTech Labs 504,Brazil,BioTech,0,147.0,786.0,5.2,434.6938775510204,-99.3384223918575,-96.46258503401361,167.67772757958147,Successful,2,1.0154455445544555,2,1
Quantum E-commerce Solutions 505,France,E-commerce,0,272.0,743.0,1.6,173.16176470588235,-99.78465679676984,-99.41176470588235,36.688553954556255,Successful,2,1.0047524752475248,13,0
Quantum Cybersecurity Nexus 506,UAE,Cybersecurity,0,37.0,1.2,7.7,-96.75675675675674,541.6666666666667,-79.1891891891892,201.6216216216216,Successful,2,1.022871287128713,10,1
Quantum SaaS Technologies 507,UK,SaaS,0,93.0,553.0,4.5,494.6236559139785,-99.18625678119349,-95.16129032258065,197.7186995663925,Successful,2,1.0133663366336634,14,0
NextGen PropTech Systems 508,UAE,PropTech,0,163.0,1.7,11.2,-98.95705521472394,558.8235294117648,-93.12883435582823,200.52147239263803,Successful,2,1.0332673267326733,7,1
NextGen Cybersecurity Point 509,USA,Cybersecurity,0,211.0,630.0,11.9,198.5781990521327,-98.11111111111111,-94.36018957345972,50.233543970510794,Successful,2,1.0353465346534654,2,1
Elite EdTech Flow 510,UK,EdTech,0,258.0,896.0,1.5,247.28682170542635,-99.83258928571429,-99.4186046511628,73.72711620985604,Successful,2,1.0044554455445545,11,0
NextGen AgriTech Systems 511,Australia,AgriTech,0,340.0,465.0,1.3,36.76470588235294,-99.72043010752688,-99.61764705882352,-31.47786211258697,Successful,2,1.0038613861386139,6,0
Nova FinTech Labs 512,USA,FinTech,0,293.0,1.6,1.4,-99.45392491467577,-12.50000000000001,-99.52218430034131,-55.97696245733789,Acquired,1,0.5041584158415842,13,0
Apex E-commerce Point 513,UAE,E-commerce,0,212.0,497.0,14.0,134.43396226415095,-97.1830985915493,-93.39622641509435,18.625431836300827,Successful,2,1.0415841584158416,5,1
Prime Cybersecurity Hub 514,UAE,Cybersecurity,0,366.0,375.0,13.5,2.459016393442623,-96.39999999999999,-96.31147540983606,-46.970491803278684,Successful,2,1.0400990099009901,12,1
Elite AI/ML Hub 515,South Korea,AI/ML,1,277.0,1.1,2.1,-99.6028880866426,90.9090909090909,-99.24187725631768,-4.346898588775844,Successful,2,1.0062376237623762,7,0
Apex Logistics Systems 516,Canada,Logistics,0,255.0,1.8,4.4,-99.29411764705883,144.44444444444446,-98.27450980392156,22.575163398692816,Successful,2,1.013069306930693,3,0
Elite AI/ML Network 517,Australia,AI/ML,1,127.0,389.0,14.2,206.29921259842519,-96.3496143958869,-88.81889763779527,54.97479910126914,Successful,2,1.0421782178217822,3,1
Apex AI/ML Hub 518,Israel,AI/ML,1,408.0,1.3,7.6,-99.68137254901961,484.6153846153846,-98.13725490196077,192.46700603318249,Successful,2,1.0225742574257426,6,1
Zenith Logistics Wave 519,Australia,Logistics,0,376.0,412.0,2.2,9.574468085106384,-99.46601941747572,-99.41489361702128,-44.945775666184666,Successful,2,1.0065346534653465,10,0
Elite CleanTech Point 520,UAE,CleanTech,0,160.0,1.3,1.9,-99.1875,46.15384615384614,-98.81249999999999,-26.51682692307693,Successful,2,1.0056435643564356,14,0
Prime Cybersecurity Labs 521,South Korea,Cybersecurity,0,6.0,914.0,1.4,15133.333333333334,-99.84682713347921,-76.66666666666666,200.0765864332604,Acquired,1,0.5041584158415842,14,0
Prime Cybersecurity Flow 522,France,Cybersecurity,0,192.0,1.7,6.6,-99.11458333333334,288.2352941176471,-96.5625,94.56035539215686,Acquired,1,0.5196039603960396,14,0
Nova CleanTech Solutions 523,USA,CleanTech,0,215.0,1.5,4.3,-99.30232558139535,186.66666666666666,-98.0,43.68217054263565,Acquired,1,0.5127722772277228,12,0
NextGen BioTech Nexus 524,Japan,BioTech,0,490.0,249.0,7.8,-49.183673469387756,-96.86746987951807,-98.40816326530613,-73.02557167445292,Successful,2,1.0231683168316832,6,1
Nova HealthTech Flow 525,India,HealthTech,0,380.0,1.8,8.4,-99.52631578947368,366.6666666666667,-97.78947368421053,133.5701754385965,Successful,2,1.024950495049505,14,1
Apex SaaS Systems 526,Australia,SaaS,0,430.0,1.9,11.1,-99.55813953488372,484.2105263157895,-97.41860465116278,192.3261933904529,Successful,2,1.032970297029703,14,1
Elite E-commerce Hub 527,Germany,E-commerce,0,263.0,1.4,1.8,-99.46768060836503,28.57142857142858,-99.31558935361217,-35.44812601846822,Failed,0,0.005346534653465347,11,0
Smart EdTech Point 528,Japan,EdTech,0,430.0,431.0,7.9,0.23255813953488372,-98.16705336426915,-98.16279069767442,-48.96724761236713,Acquired,1,0.5234653465346535,11,0
NextGen Logistics Point 529,Brazil,Logistics,0,223.0,1.1,1.7,-99.50672645739911,54.54545454545453,-99.23766816143498,-22.48063595597229,Acquired,1,0.505049504950495,11,0
Nova SaaS Nexus 530,Singapore,SaaS,0,345.0,857.0,1.1,148.40579710144928,-99.87164527421236,-99.68115942028984,24.267075913618463,Acquired,1,0.5032673267326733,5,0
Prime AgriTech Labs 531,USA,AgriTech,0,263.0,1.2,6.0,-99.54372623574145,400.0,-97.71863117870723,150.22813688212926,Acquired,1,0.5178217821782178,7,0
Global HealthTech Point 532,UAE,HealthTech,0,154.0,935.0,4.8,507.1428571428571,-99.48663101604278,-96.88311688311687,200.2566844919786,Successful,2,1.0142574257425743,9,1
Prime AgriTech Labs 533,India,AgriTech,0,301.0,1.5,1.7,-99.5016611295681,13.33333333333333,-99.43521594684385,-43.08416389811739,Successful,2,1.005049504950495,10,0
Smart CleanTech Systems 534,Canada,CleanTech,0,353.0,1.5,3.5,-99.57507082152975,133.33333333333331,-99.0084985835694,16.879131255901783,Successful,2,1.0103960396039604,14,0
NextGen Logistics Point 535,South Korea,Logistics,0,398.0,1.4,9.3,-99.64824120603015,564.2857142857143,-97.66331658291458,200.17587939698493,Successful,2,1.0276237623762376,9,1
Global Cybersecurity Flow 536,Canada,Cybersecurity,0,433.0,275.0,13.8,-36.489607390300236,-94.98181818181818,-96.81293302540416,-65.73571278605921,Successful,2,1.040990099009901,9,1
Core AgriTech Network 537,USA,AgriTech,0,28.0,1.1,1.7,-96.07142857142857,54.54545454545453,-93.92857142857143,-20.76298701298702,Successful,2,1.005049504950495,6,0
Nova FinTech Nexus 538,Canada,FinTech,0,345.0,384.0,12.7,11.304347826086957,-96.69270833333333,-96.31884057971016,-42.69418025362319,Successful,2,1.0377227722772278,2,1
Core CleanTech Labs 539,France,CleanTech,0,138.0,686.0,6.5,397.1014492753623,-99.05247813411079,-95.28985507246377,149.02448557062576,Successful,2,1.0193069306930693,13,1
Prime PropTech Hub 540,Canada,PropTech,0,257.0,1.8,12.5,-99.29961089494162,594.4444444444443,-95.13618677042801,200.3501945525292,Successful,2,1.0371287128712872,2,1
Core Logistics Hub 541,Israel,Logistics,0,92.0,273.0,14.7,196.73913043478262,-94.61538461538463,-84.02173913043478,51.061872909699,Successful,2,1.0436633663366337,12,1
Elite HealthTech Flow 542,UAE,HealthTech,0,413.0,371.0,13.2,-10.16949152542373,-96.44204851752022,-96.80387409200969,-53.30577002147197,Successful,2,1.0392079207920792,11,1
Quantum PropTech Nexus 543,France,PropTech,0,255.0,350.0,7.4,37.254901960784316,-97.88571428571429,-97.09803921568627,-30.315406162464985,Successful,2,1.021980198019802,14,1
Apex Cybersecurity Flow 544,UK,Cybersecurity,0,151.0,1.5,1.5,-99.00662251655629,0.0,-99.00662251655629,-49.503311258278146,Successful,2,1.0044554455445545,13,0
Zenith CleanTech Labs 545,UAE,CleanTech,0,192.0,1.3,13.0,-99.32291666666666,900.0,-93.22916666666666,200.33854166666669,Acquired,1,0.5386138613861386,2,0
Zenith E-commerce Nexus 546,USA,E-commerce,0,343.0,1.8,9.4,-99.47521865889213,422.22222222222223,-97.25947521865889,161.37350178166506,Successful,2,1.027920792079208,12,1
Smart CleanTech Nexus 547,Canada,CleanTech,0,315.0,132.0,6.4,-58.0952380952381,-95.15151515151514,-97.96825396825398,-76.62337662337663,Acquired,1,0.519009900990099,2,0
Quantum AgriTech Labs 548,India,AgriTech,0,429.0,570.0,8.3,32.86713286713287,-98.54385964912281,-98.06526806526806,-32.83836339099497,Successful,2,1.0246534653465347,2,1
Nova E-commerce Systems 549,Japan,E-commerce,0,157.0,1.3,9.1,-99.17197452229298,600.0,-94.20382165605096,200.4140127388535,Successful,2,1.027029702970297,14,1
Elite Cybersecurity Wave 550,Australia,Cybersecurity,0,334.0,514.0,10.0,53.89221556886228,-98.0544747081712,-97.0059880239521,-22.08112956965446,Successful,2,1.0297029702970297,10,1
Prime Cybersecurity Nexus 551,Singapore,Cybersecurity,0,481.0,1.8,1.7,-99.62577962577961,-5.55555555555556,-99.64656964656965,-52.590667590667586,Successful,2,1.005049504950495,9,0
Elite Logistics Solutions 552,UK,Logistics,0,216.0,239.0,14.4,10.648148148148149,-93.97489539748953,-93.33333333333333,-41.66337362467069,Successful,2,1.0427722772277228,11,1
Apex PropTech Network 553,USA,PropTech,0,361.0,1.5,3.5,-99.58448753462605,133.33333333333331,-99.03047091412742,16.874422899353632,Successful,2,1.0103960396039604,14,0
Global FinTech Labs 554,Brazil,FinTech,0,139.0,888.0,4.0,538.8489208633093,-99.54954954954955,-97.12230215827337,200.22522522522522,Acquired,1,0.5118811881188119,13,0
Nova CleanTech Labs 555,South Korea,CleanTech,0,245.0,425.0,2.5,73.46938775510205,-99.41176470588235,-98.9795918367347,-12.97118847539015,Successful,2,1.0074257425742574,6,0
Quantum AI/ML Network 556,Canada,AI/ML,1,186.0,629.0,5.5,238.1720430107527,-99.12559618441972,-97.04301075268818,69.52322341316649,Successful,2,1.0163366336633664,10,1
Nova AgriTech Point 557,France,AgriTech,0,190.0,540.0,10.9,184.21052631578948,-97.98148148148148,-94.26315789473684,43.114522417154,Successful,2,1.0323762376237624,2,1
Prime AgriTech Flow 558,Germany,AgriTech,0,287.0,938.0,6.6,226.8292682926829,-99.29637526652452,-97.70034843205573,63.766446513079195,Acquired,1,0.5196039603960396,6,0
Zenith SaaS Nexus 559,Canada,SaaS,0,250.0,399.0,10.3,59.599999999999994,-97.41854636591478,-95.88,-18.909273182957392,Successful,2,1.0305940594059406,4,1
Core CleanTech Point 560,UAE,CleanTech,0,278.0,1.8,6.2,-99.35251798561151,244.44444444444446,-97.76978417266187,72.54596322941647,Successful,2,1.0184158415841584,10,1
Elite Logistics Network 561,Canada,Logistics,0,345.0,1.5,12.0,-99.56521739130434,700.0,-96.52173913043478,200.2173913043478,Successful,2,1.0356435643564357,10,1
Quantum PropTech Systems 562,UAE,PropTech,0,449.0,1.5,9.6,-99.66592427616926,540.0,-97.86191536748329,200.16703786191536,Acquired,1,0.5285148514851485,6,0
NextGen SaaS Labs 563,Australia,SaaS,0,134.0,647.0,8.1,382.8358208955224,-98.74806800618238,-93.95522388059702,142.04387644467,Successful,2,1.024059405940594,3,1
Zenith FinTech Solutions 564,Canada,FinTech,0,249.0,395.0,2.3,58.63453815261044,-99.41772151898734,-99.07630522088353,-20.391591683188448,Successful,2,1.0068316831683168,14,0
Apex AI/ML Labs 565,Germany,AI/ML,1,112.0,1.1,1.2,-99.01785714285715,9.09090909090908,-98.92857142857142,-44.96347402597404,Successful,2,1.0035643564356436,8,0
Prime E-commerce Wave 566,India,E-commerce,0,416.0,1.6,3.1,-99.6153846153846,93.75,-99.2548076923077,-2.9326923076922995,Successful,2,1.0092079207920792,4,0
Elite Cybersecurity Labs 567,Israel,Cybersecurity,0,233.0,636.0,4.2,172.96137339055795,-99.33962264150942,-98.19742489270386,36.810875374524265,Successful,2,1.0124752475247525,8,0
Zenith Cybersecurity Flow 568,UK,Cybersecurity,0,147.0,492.0,11.1,234.69387755102042,-97.74390243902438,-92.44897959183675,68.47498755599801,Successful,2,1.032970297029703,10,1
NextGen FinTech Solutions 569,Japan,FinTech,0,188.0,1.9,7.6,-98.98936170212765,299.99999999999994,-95.95744680851064,100.50531914893614,Successful,2,1.0225742574257426,9,1
Global Cybersecurity Point 570,Singapore,Cybersecurity,0,177.0,1.9,8.3,-98.92655367231639,336.8421052631579,-95.31073446327683,118.95777579542076,Successful,2,1.0246534653465347,2,1
NextGen AI/ML Systems 571,India,AI/ML,1,343.0,1.3,8.4,-99.6209912536443,546.1538461538462,-97.55102040816327,200.18950437317784,Failed,0,0.024950495049504952,11,0
NextGen E-commerce Hub 572,South Korea,E-commerce,0,381.0,1.8,10.0,-99.5275590551181,455.55555555555554,-97.3753280839895,178.01399825021872,Successful,2,1.0297029702970297,14,1
NextGen HealthTech Hub 573,Australia,HealthTech,0,128.0,1.4,3.9,-98.90625,178.57142857142858,-96.953125,39.83258928571429,Acquired,1,0.5115841584158416,5,0
Global Logistics Network 574,UAE,Logistics,0,336.0,1.3,8.6,-99.61309523809524,561.5384615384615,-97.44047619047619,200.19345238095238,Successful,2,1.0255445544554456,11,1
Quantum AI/ML Flow 575,Singapore,AI/ML,1,398.0,269.0,12.5,-32.41206030150754,-95.35315985130111,-96.85929648241206,-63.882610076404326,Successful,2,1.0371287128712872,2,1
NextGen FinTech Systems 576,Israel,FinTech,0,328.0,1.1,2.4,-99.66463414634146,118.18181818181816,-99.26829268292684,9.258592017738351,Failed,0,0.007128712871287128,9,0
Zenith EdTech Hub 577,France,EdTech,0,406.0,508.0,14.5,25.12315270935961,-97.14566929133859,-96.42857142857143,-36.01125829098949,Successful,2,1.043069306930693,13,1
Core PropTech Labs 578,South Korea,PropTech,0,285.0,1.4,4.5,-99.50877192982458,221.42857142857144,-98.42105263157895,60.959899749373434,Acquired,1,0.5133663366336634,7,0
Smart CleanTech Labs 579,USA,CleanTech,0,287.0,2.0,6.3,-99.30313588850174,215.0,-97.80487804878048,57.84843205574913,Successful,2,1.0187128712871287,9,1
Prime BioTech Network 580,Israel,BioTech,0,393.0,810.0,3.8,106.10687022900764,-99.53086419753086,-99.03307888040712,3.28800301573839,Acquired,1,0.5112871287128713,12,0
Apex Logistics Technologies 581,Canada,Logistics,0,333.0,1.9,1.4,-99.42942942942943,-26.31578947368421,-99.57957957957959,-62.87260945155682,Successful,2,1.0041584158415842,14,0
Smart SaaS Technologies 582,South Korea,SaaS,0,162.0,1.6,3.8,-99.01234567901234,137.49999999999997,-97.65432098765432,19.243827160493815,Acquired,1,0.5112871287128713,9,0
Zenith Logistics Flow 583,Germany,Logistics,0,148.0,788.0,1.2,432.43243243243245,-99.8477157360406,-99.1891891891892,166.29235834819593,Acquired,1,0.5035643564356436,5,0
Elite Cybersecurity Flow 584,UAE,Cybersecurity,0,494.0,1.9,14.4,-99.61538461538461,657.8947368421053,-97.085020242915,200.19230769230768,Successful,2,1.0427722772277228,13,1
Apex Cybersecurity Nexus 585,Germany,Cybersecurity,0,123.0,1.3,13.6,-98.94308943089432,946.153846153846,-88.94308943089432,200.52845528455285,Successful,2,1.0403960396039604,10,1
Prime E-commerce Flow 586,Germany,E-commerce,0,433.0,846.0,12.8,95.3810623556582,-98.48699763593382,-97.04387990762125,-1.5529676401378083,Successful,2,1.038019801980198,9,1
Smart HealthTech Systems 587,France,HealthTech,0,241.0,174.0,7.9,-27.800829875518673,-95.45977011494251,-96.72199170124482,-61.630299995230594,Successful,2,1.0234653465346535,4,1
Global E-commerce Hub 588,France,E-commerce,0,135.0,792.0,11.3,486.66666666666663,-98.57323232323233,-91.62962962962963,194.04671717171715,Acquired,1,0.5335643564356436,10,0
NextGen BioTech Hub 589,Israel,BioTech,0,413.0,148.0,13.9,-64.16464891041163,-90.60810810810811,-96.63438256658597,-77.38637850925987,Failed,0,0.04128712871287129,14,0
Global CleanTech Labs 590,Israel,CleanTech,0,438.0,767.0,12.8,75.11415525114155,-98.33116036505868,-97.07762557077625,-11.608502556958562,Successful,2,1.038019801980198,11,1
Zenith E-commerce Hub 591,UAE,E-commerce,0,421.0,1.6,6.2,-99.61995249406175,287.49999999999994,-98.52731591448931,93.9400237529691,Successful,2,1.0184158415841584,12,1
Apex SaaS Labs 592,France,SaaS,0,306.0,263.0,14.3,-14.052287581699346,-94.56273764258555,-95.3267973856209,-54.307512612142446,Acquired,1,0.5424752475247525,9,0
Nova BioTech Solutions 593,USA,BioTech,0,94.0,934.0,11.3,893.6170212765957,-98.79014989293363,-87.97872340425532,200.60492505353318,Successful,2,1.0335643564356436,7,1
Smart CleanTech Labs 594,Canada,CleanTech,0,178.0,1.7,7.6,-99.04494382022473,347.0588235294117,-95.73033707865169,124.0069398545935,Successful,2,1.0225742574257426,4,1
Prime AI/ML Nexus 595,Australia,AI/ML,1,270.0,188.0,3.5,-30.37037037037037,-98.13829787234043,-98.70370370370371,-64.2543341213554,Successful,2,1.0103960396039604,12,0
Prime Cybersecurity Labs 596,France,Cybersecurity,0,295.0,586.0,13.9,98.64406779661017,-97.62798634812287,-95.28813559322035,0.5080407242436493,Successful,2,1.0412871287128713,6,1
Core E-commerce Wave 597,Australia,E-commerce,0,215.0,1.0,7.3,-99.53488372093024,630.0,-96.60465116279069,200.2325581395349,Successful,2,1.0216831683168317,13,1
Elite SaaS Solutions 598,Canada,SaaS,0,239.0,877.0,4.8,266.94560669456064,-99.4526795895097,-97.99163179916317,83.74646355252547,Acquired,1,0.5142574257425743,12,0
Core AI/ML Solutions 599,Australia,AI/ML,1,69.0,1.2,10.8,-98.26086956521739,800.0000000000002,-84.34782608695653,200.8695652173913,Successful,2,1.032079207920792,6,1
Nova PropTech Flow 600,Israel,PropTech,0,479.0,1.9,6.7,-99.60334029227558,252.63157894736844,-98.60125260960334,76.51411932754644,Successful,2,1.01990099009901,4,1
Quantum Logistics Nexus 601,Singapore,Logistics,0,323.0,374.0,6.1,15.789473684210526,-98.36898395721924,-98.11145510835912,-41.28975513650436,Acquired,1,0.5181188118811881,10,0
Smart AI/ML Technologies 602,UAE,AI/ML,1,378.0,1.0,8.3,-99.73544973544973,730.0000000000001,-97.80423280423281,200.13227513227514,Successful,2,1.0246534653465347,4,1
NextGen E-commerce Wave 603,Israel,E-commerce,0,261.0,1.6,2.8,-99.38697318007662,74.99999999999997,-98.9272030651341,-12.193486590038326,Successful,2,1.0083168316831683,9,0
Elite CleanTech Network 604,Canada,CleanTech,0,369.0,1.2,12.1,-99.67479674796749,908.3333333333334,-96.72086720867208,200.16260162601625,Successful,2,1.035940594059406,10,1
Core EdTech Flow 605,France,EdTech,0,418.0,1.4,4.9,-99.66507177033493,250.00000000000006,-98.82775119617226,75.16746411483257,Failed,0,0.014554455445544554,14,0
Quantum PropTech Wave 606,Singapore,PropTech,0,282.0,1.7,10.0,-99.39716312056738,488.2352941176471,-96.45390070921985,194.41906549853985,Failed,0,0.0297029702970297,12,0
Zenith CleanTech Systems 607,Australia,CleanTech,0,103.0,632.0,8.1,513.5922330097087,-98.71835443037973,-92.1359223300971,200.64082278481013,Successful,2,1.024059405940594,7,1
Core SaaS Wave 608,France,SaaS,0,404.0,1.1,11.7,-99.72772277227723,963.6363636363635,-97.1039603960396,200.1361386138614,Acquired,1,0.5347524752475248,5,0
NextGen PropTech Systems 609,Japan,PropTech,0,197.0,1.5,12.4,-99.23857868020305,726.6666666666666,-93.70558375634518,200.38071065989848,Successful,2,1.0368316831683169,14,1
Smart CleanTech Wave 610,Singapore,CleanTech,0,320.0,1.8,12.7,-99.4375,605.5555555555554,-96.03125,200.28125,Successful,2,1.0377227722772278,7,1
Apex Cybersecurity Technologies 611,Israel,Cybersecurity,0,382.0,1.4,3.5,-99.63350785340315,150.00000000000003,-99.08376963350786,25.18324607329844,Successful,2,1.0103960396039604,13,0
Apex CleanTech Point 612,Japan,CleanTech,0,19.0,659.0,13.5,3368.4210526315787,-97.95144157814872,-28.947368421052634,201.02427921092564,Acquired,1,0.5400990099009901,12,0
Prime AgriTech Network 613,Israel,AgriTech,0,430.0,911.0,6.9,111.86046511627907,-99.24259055982438,-98.39534883720931,6.308937278227347,Successful,2,1.0204950495049505,12,1
Prime E-commerce Nexus 614,USA,E-commerce,0,282.0,1.6,3.2,-99.43262411347517,100.0,-98.86524822695037,0.2836879432624144,Successful,2,1.0095049504950495,5,0
Nova CleanTech Labs 615,Canada,CleanTech,0,484.0,1.5,7.3,-99.69008264462809,386.6666666666667,-98.49173553719008,143.4882920110193,Failed,0,0.02168316831683168,10,0
Core HealthTech Network 616,UAE,HealthTech,0,306.0,1.8,10.3,-99.41176470588235,472.22222222222223,-96.63398692810458,186.40522875816993,Successful,2,1.0305940594059406,13,1
Apex PropTech Systems 617,USA,PropTech,0,453.0,1.9,4.6,-99.58057395143489,142.10526315789474,-98.98454746136865,21.262344603229927,Failed,0,0.013663366336633663,13,0
Nova E-commerce Labs 618,USA,E-commerce,0,94.0,1.5,8.4,-98.40425531914893,460.00000000000006,-91.06382978723404,180.79787234042556,Successful,2,1.024950495049505,2,1
Smart HealthTech Labs 619,Canada,HealthTech,0,41.0,185.0,7.7,351.219512195122,-95.83783783783785,-81.21951219512195,127.69083717864206,Acquired,1,0.5228712871287129,5,0
